person,ad_id,time,channel_id
298,1,2020-07-11T06:09:41Z,2
298,1,2020-03-26T18:53:37Z,1
298,1,2020-03-09T18:04:37Z,1
298,1,2020-02-15T20:09:30Z,2
298,1,2020-01-14T22:55:11Z,2
298,1,2020-05-04T00:01:37Z,3
298,1,2020-09-21T02:48:11Z,3
298,1,2020-06-15T00:43:36Z,1
298,1,2020-10-08T02:49:41Z,2
298,2,2020-07-20T10:52:57Z,2
298,2,2020-10-31T12:58:41Z,2
298,2,2020-05-31T12:40:35Z,2
298,2,2020-12-16T03:24:20Z,1
298,2,2020-08-26T22:29:18Z,2
298,2,2020-02-11T21:36:47Z,2
298,2,2020-07-24T18:03:43Z,2
298,2,2020-12-07T14:10:20Z,1
298,2,2020-02-21T09:49:50Z,1
298,2,2020-08-02T02:47:56Z,3
298,2,2020-01-31T12:18:42Z,1
298,2,2020-05-03T01:36:51Z,3
298,2,2020-12-03T11:35:06Z,2
298,2,2020-01-14T00:40:53Z,2
298,2,2020-09-24T12:02:43Z,1
298,2,2020-08-07T17:35:43Z,2
298,2,2020-09-26T16:14:16Z,3
298,2,2020-04-15T03:28:30Z,3
298,2,2020-07-09T18:23:57Z,2
298,2,2020-04-22T10:29:00Z,3
298,2,2020-06-15T11:59:51Z,1
298,2,2020-03-12T07:14:20Z,1
298,2,2020-03-11T01:34:13Z,2
298,2,2020-11-01T01:09:21Z,2
298,2,2020-12-14T17:26:33Z,3
298,2,2020-08-25T18:41:57Z,3
298,2,2020-01-02T02:33:23Z,3
298,2,2020-08-18T20:34:19Z,1
298,2,2020-05-22T15:06:27Z,1
298,2,2020-01-16T10:28:08Z,3
298,2,2020-10-22T20:35:41Z,2
298,2,2020-04-12T18:12:33Z,2
298,2,2020-08-31T23:26:17Z,1
298,2,2020-07-21T22:11:29Z,3
298,2,2020-06-07T00:30:25Z,3
299,1,2020-12-23T20:14:16Z,2
299,1,2020-01-16T02:32:33Z,1
299,2,2020-10-24T12:25:14Z,3
300,1,2020-01-30T02:18:36Z,2
300,1,2020-06-02T23:47:15Z,2
300,2,2020-10-27T15:01:56Z,1
302,1,2020-12-11T08:48:47Z,2
302,1,2020-06-21T03:13:26Z,2
302,1,2020-06-13T16:24:55Z,1
302,1,2020-11-20T00:26:28Z,1
302,1,2020-12-21T16:28:29Z,3
302,1,2020-03-06T16:09:35Z,1
302,1,2020-08-27T03:25:49Z,2
302,2,2020-04-23T02:21:23Z,1
302,2,2020-05-18T19:08:44Z,1
302,2,2020-10-16T15:45:37Z,1
302,2,2020-02-25T23:22:44Z,1
302,2,2020-10-16T03:37:19Z,2
302,2,2020-12-19T02:39:54Z,2
302,2,2020-09-12T16:26:46Z,2
302,2,2020-07-24T23:49:55Z,2
303,1,2020-12-26T04:36:45Z,3
303,1,2020-03-03T04:26:41Z,3
303,2,2020-08-16T22:48:01Z,1
303,2,2020-12-19T06:18:45Z,2
303,2,2020-04-01T04:44:30Z,1
303,2,2020-07-21T19:48:50Z,1
303,2,2020-07-03T08:06:42Z,2
303,2,2020-01-05T22:02:47Z,2
305,1,2020-10-05T21:26:36Z,3
305,1,2020-09-08T06:46:21Z,3
305,1,2020-11-27T11:39:31Z,2
305,1,2020-09-01T01:19:23Z,3
305,1,2020-05-29T05:28:53Z,2
305,1,2020-08-11T08:57:34Z,2
305,1,2020-01-09T23:41:23Z,3
305,1,2020-02-17T02:42:19Z,2
305,1,2020-05-11T12:20:16Z,2
305,1,2020-12-02T15:01:12Z,1
305,1,2020-03-20T13:34:56Z,3
305,1,2020-01-17T03:24:18Z,2
305,1,2020-12-10T02:57:01Z,3
305,1,2020-06-29T13:43:00Z,1
305,1,2020-03-21T13:52:11Z,2
305,1,2020-11-21T15:18:03Z,2
305,1,2020-07-10T12:29:01Z,3
305,1,2020-06-18T16:32:56Z,3
305,1,2020-05-03T09:02:22Z,1
305,1,2020-03-29T12:48:18Z,1
305,1,2020-07-15T19:00:58Z,3
305,1,2020-06-26T07:30:56Z,1
305,1,2020-07-19T16:34:53Z,3
305,1,2020-01-22T11:31:51Z,1
305,1,2020-01-10T13:58:59Z,1
305,1,2020-09-20T16:13:55Z,2
305,2,2020-08-24T23:55:48Z,2
305,2,2020-10-27T13:30:28Z,1
305,2,2020-09-08T05:20:38Z,3
305,2,2020-07-05T18:50:34Z,2
305,2,2020-07-30T01:35:41Z,1
305,2,2020-07-30T06:22:27Z,3
305,2,2020-09-14T19:57:30Z,1
305,2,2020-06-15T06:51:07Z,3
305,2,2020-07-06T20:00:02Z,3
305,2,2020-03-18T17:35:24Z,1
305,2,2020-06-23T04:31:29Z,1
305,2,2020-12-30T12:03:50Z,3
305,2,2020-01-10T11:51:39Z,3
305,2,2020-07-20T22:26:23Z,2
305,2,2020-03-31T08:01:17Z,2
305,2,2020-11-04T07:40:21Z,3
305,2,2020-12-05T15:01:48Z,3
305,2,2020-10-05T19:48:36Z,3
305,2,2020-08-25T06:16:00Z,3
305,2,2020-08-22T03:48:50Z,3
305,2,2020-02-09T17:24:47Z,3
305,2,2020-11-06T04:11:55Z,2
305,2,2020-01-31T08:41:22Z,3
305,2,2020-05-08T12:49:22Z,1
305,2,2020-05-06T09:41:10Z,1
305,2,2020-12-10T02:28:17Z,1
305,2,2020-03-20T22:16:56Z,1
305,2,2020-12-24T23:43:28Z,3
305,2,2020-04-07T18:43:47Z,3
306,1,2020-10-17T21:46:11Z,1
306,2,2020-08-29T14:14:59Z,1
306,2,2020-11-10T21:35:17Z,1
306,2,2020-09-09T14:45:54Z,1
306,2,2020-03-20T22:48:59Z,2
306,2,2020-10-11T04:27:48Z,1
307,1,2020-07-09T12:44:09Z,1
307,2,2020-01-19T00:42:23Z,1
307,2,2020-11-04T18:06:44Z,1
308,1,2020-10-06T05:16:38Z,1
308,1,2020-01-27T05:14:44Z,2
308,2,2020-10-15T21:29:16Z,3
308,2,2020-04-17T06:02:15Z,1
308,2,2020-06-01T15:58:16Z,3
308,2,2020-04-10T02:11:55Z,2
308,2,2020-05-30T04:19:24Z,2
309,1,2020-11-19T18:59:55Z,1
309,1,2020-07-26T16:29:58Z,2
309,1,2020-04-17T14:47:14Z,1
309,1,2020-07-28T03:40:58Z,1
309,1,2020-12-01T02:25:46Z,1
309,1,2020-07-28T20:24:44Z,2
309,1,2020-08-14T03:25:31Z,1
309,1,2020-03-03T19:30:40Z,1
309,1,2020-02-17T21:35:25Z,1
309,1,2020-10-16T09:57:38Z,3
309,2,2020-01-23T08:32:45Z,3
309,2,2020-06-03T10:07:27Z,1
309,2,2020-01-22T20:44:00Z,3
309,2,2020-10-09T18:59:32Z,1
309,2,2020-05-12T18:03:39Z,3
309,2,2020-07-20T06:49:51Z,1
309,2,2020-10-04T21:41:15Z,3
309,2,2020-04-23T11:45:09Z,3
309,2,2020-05-29T20:08:37Z,3
309,2,2020-02-07T00:15:19Z,3
309,2,2020-10-11T20:43:57Z,1
309,2,2020-02-18T04:56:42Z,2
309,2,2020-08-23T16:14:50Z,3
310,1,2020-10-17T11:47:01Z,1
310,1,2020-01-31T09:46:27Z,3
310,1,2020-11-22T19:35:03Z,2
310,1,2020-06-14T10:24:05Z,1
310,1,2020-07-20T02:57:03Z,2
310,2,2020-09-13T01:56:58Z,3
310,2,2020-07-18T06:46:52Z,1
310,2,2020-05-09T18:12:13Z,1
310,2,2020-05-08T00:21:00Z,2
310,2,2020-04-29T20:48:33Z,2
310,2,2020-07-26T10:25:24Z,2
311,1,2020-06-25T14:31:27Z,2
311,1,2020-12-19T08:57:46Z,2
313,1,2020-08-20T14:24:54Z,1
313,1,2020-03-22T10:43:39Z,3
313,1,2020-07-02T17:33:50Z,2
313,1,2020-04-16T16:51:19Z,2
313,1,2020-07-18T04:18:47Z,1
313,1,2020-07-25T04:57:18Z,2
313,1,2020-01-01T10:24:27Z,2
313,1,2020-03-02T18:05:43Z,3
313,1,2020-06-26T10:00:42Z,1
313,1,2020-03-21T10:06:32Z,3
313,1,2020-07-19T17:05:52Z,2
313,1,2020-10-21T08:54:15Z,2
313,1,2020-09-25T22:04:41Z,1
313,1,2020-01-06T01:39:52Z,1
313,1,2020-03-10T09:24:54Z,3
313,1,2020-04-13T23:30:47Z,2
313,1,2020-01-12T18:15:41Z,2
313,1,2020-04-27T18:54:53Z,2
313,1,2020-11-08T09:50:55Z,3
313,1,2020-06-29T09:12:35Z,1
313,1,2020-04-16T11:18:47Z,3
313,1,2020-11-24T18:56:13Z,3
313,1,2020-05-07T17:43:11Z,3
313,1,2020-10-13T06:27:28Z,1
313,1,2020-07-20T04:48:33Z,1
313,1,2020-05-07T07:32:06Z,3
313,1,2020-05-01T05:17:40Z,3
313,1,2020-06-01T17:04:34Z,3
313,1,2020-10-19T00:07:06Z,1
313,1,2020-05-14T13:09:59Z,1
313,1,2020-10-15T05:49:11Z,2
313,1,2020-03-26T17:43:45Z,3
313,1,2020-04-28T00:54:01Z,2
313,1,2020-03-18T21:52:27Z,1
313,1,2020-01-02T05:22:57Z,2
313,1,2020-01-17T22:03:18Z,3
313,1,2020-01-13T11:25:30Z,2
313,1,2020-09-01T14:29:16Z,3
313,1,2020-07-05T23:04:38Z,1
313,1,2020-11-19T06:54:05Z,2
313,1,2020-01-22T04:02:07Z,2
313,1,2020-06-11T18:12:08Z,2
313,1,2020-02-06T12:01:24Z,1
313,2,2020-12-02T01:00:50Z,3
313,2,2020-06-13T09:59:09Z,1
313,2,2020-01-15T04:19:12Z,2
313,2,2020-09-12T03:32:17Z,3
313,2,2020-02-18T23:53:36Z,1
313,2,2020-01-05T19:10:03Z,1
313,2,2020-03-28T12:15:48Z,3
313,2,2020-05-24T16:54:52Z,3
313,2,2020-10-02T01:56:58Z,1
313,2,2020-05-03T17:39:38Z,2
313,2,2020-06-24T00:18:06Z,3
313,2,2020-02-01T16:00:14Z,2
313,2,2020-08-29T23:53:14Z,1
313,2,2020-08-21T08:11:39Z,3
313,2,2020-08-03T08:34:04Z,2
313,2,2020-06-05T11:29:05Z,1
313,2,2020-01-09T10:48:16Z,3
313,2,2020-03-26T16:40:14Z,3
313,2,2020-12-14T05:29:46Z,1
313,2,2020-06-25T19:04:27Z,2
313,2,2020-04-30T11:55:07Z,3
313,2,2020-04-07T06:08:53Z,3
313,2,2020-11-18T18:15:45Z,2
313,2,2020-04-05T03:03:48Z,2
313,2,2020-04-27T18:50:23Z,1
313,2,2020-10-14T21:15:20Z,1
313,2,2020-02-08T22:49:33Z,1
313,2,2020-02-08T19:16:44Z,2
313,2,2020-02-04T14:13:36Z,1
313,2,2020-10-09T05:57:28Z,1
313,2,2020-07-16T03:56:27Z,2
313,2,2020-07-26T17:35:39Z,2
313,2,2020-01-19T07:04:25Z,2
313,2,2020-02-18T13:15:24Z,3
313,2,2020-12-29T18:35:53Z,1
313,2,2020-06-24T15:48:12Z,3
313,2,2020-12-13T13:35:17Z,2
313,2,2020-08-15T03:15:15Z,3
313,2,2020-11-09T21:32:03Z,2
313,2,2020-10-04T07:33:18Z,3
313,2,2020-01-06T00:16:34Z,2
313,2,2020-01-30T23:46:37Z,2
313,2,2020-03-19T02:31:29Z,3
313,2,2020-04-29T15:06:20Z,2
313,2,2020-07-15T06:24:12Z,1
313,2,2020-11-12T09:28:28Z,2
313,2,2020-03-12T03:41:23Z,2
313,2,2020-04-13T16:36:00Z,3
313,2,2020-01-11T05:42:24Z,3
313,2,2020-01-10T02:48:35Z,3
313,2,2020-09-02T00:14:38Z,2
313,2,2020-04-03T03:42:40Z,1
313,2,2020-02-22T15:19:56Z,3
313,2,2020-03-14T07:17:09Z,2
313,2,2020-08-26T05:33:16Z,1
313,2,2020-07-29T17:11:06Z,1
313,2,2020-08-29T08:47:53Z,1
313,2,2020-06-08T18:19:05Z,3
313,2,2020-02-28T02:05:57Z,3
313,2,2020-03-23T00:16:51Z,3
313,2,2020-03-29T03:56:03Z,3
313,2,2020-06-17T18:31:41Z,1
313,2,2020-06-11T06:31:41Z,3
313,2,2020-04-05T14:18:52Z,1
313,2,2020-11-12T04:00:20Z,3
313,2,2020-11-13T09:01:17Z,1
313,2,2020-10-01T02:59:18Z,3
313,2,2020-01-27T19:57:16Z,3
314,1,2020-10-25T09:14:03Z,1
314,1,2020-04-21T09:27:38Z,1
314,1,2020-01-18T07:09:15Z,3
314,2,2020-03-03T22:20:33Z,1
314,2,2020-10-30T06:08:39Z,3
314,2,2020-12-18T22:11:17Z,3
314,2,2020-01-19T22:37:46Z,2
314,2,2020-04-07T00:35:23Z,2
315,1,2020-07-27T20:38:05Z,2
315,1,2020-08-21T02:47:30Z,3
315,1,2020-08-21T12:40:35Z,1
315,1,2020-09-13T07:24:33Z,1
315,1,2020-12-31T18:37:29Z,1
315,1,2020-10-06T13:04:46Z,1
315,1,2020-04-26T18:10:46Z,2
315,1,2020-08-05T11:27:33Z,2
315,1,2020-10-25T18:16:26Z,1
315,1,2020-01-28T04:45:48Z,3
315,2,2020-11-29T15:58:27Z,3
315,2,2020-03-20T08:55:41Z,1
315,2,2020-04-15T21:57:30Z,3
315,2,2020-01-21T16:03:41Z,2
315,2,2020-01-16T17:02:08Z,2
315,2,2020-10-11T05:42:40Z,1
315,2,2020-07-19T07:05:36Z,3
315,2,2020-05-15T01:24:20Z,3
315,2,2020-03-07T21:36:13Z,3
315,2,2020-05-31T19:05:14Z,3
315,2,2020-03-17T15:57:49Z,2
315,2,2020-09-07T17:30:54Z,1
315,2,2020-08-04T10:20:54Z,1
315,2,2020-08-01T09:55:19Z,2
316,1,2020-09-18T21:26:36Z,2
316,1,2020-08-18T01:59:04Z,2
316,2,2020-02-06T20:56:01Z,3
316,2,2020-06-04T18:51:58Z,1
316,2,2020-04-25T11:18:16Z,2
317,1,2020-01-22T14:16:39Z,1
317,1,2020-01-07T12:18:03Z,1
317,1,2020-01-09T05:47:37Z,2
317,1,2020-08-18T19:34:16Z,2
317,1,2020-02-29T13:40:04Z,3
317,1,2020-05-17T21:30:30Z,3
317,2,2020-11-22T05:24:32Z,2
317,2,2020-09-07T10:39:39Z,2
317,2,2020-04-03T17:06:07Z,2
317,2,2020-05-27T02:41:11Z,3
317,2,2020-10-16T02:09:07Z,2
317,2,2020-06-11T22:09:18Z,2
317,2,2020-02-20T05:21:20Z,1
317,2,2020-02-28T20:34:03Z,3
318,1,2020-06-02T01:41:49Z,1
318,1,2020-09-29T01:05:12Z,2
318,2,2020-02-15T03:35:54Z,2
318,2,2020-05-28T22:28:53Z,2
318,2,2020-10-16T06:20:58Z,3
318,2,2020-03-03T03:54:39Z,2
318,2,2020-01-02T19:23:39Z,1
318,2,2020-07-13T07:10:17Z,3
318,2,2020-04-10T09:25:17Z,3
319,1,2020-09-23T21:15:57Z,2
319,1,2020-10-28T18:31:53Z,1
319,1,2020-08-28T02:04:30Z,2
319,1,2020-05-09T05:07:50Z,1
319,1,2020-04-20T12:07:30Z,2
319,1,2020-05-20T02:33:35Z,3
319,1,2020-06-09T14:27:07Z,3
319,2,2020-10-31T15:13:29Z,1
319,2,2020-08-01T21:22:04Z,2
319,2,2020-07-09T16:46:00Z,1
319,2,2020-12-31T14:11:23Z,1
319,2,2020-02-19T09:06:50Z,1
319,2,2020-09-15T15:34:30Z,2
319,2,2020-08-26T23:49:26Z,2
320,1,2020-06-14T19:48:09Z,1
320,2,2020-04-11T10:55:48Z,1
320,2,2020-08-02T10:25:32Z,3
320,2,2020-05-12T03:57:22Z,2
321,1,2020-12-31T16:31:22Z,3
321,1,2020-06-30T00:14:03Z,1
321,1,2020-12-30T08:46:38Z,2
321,1,2020-08-07T02:32:29Z,2
321,1,2020-01-17T23:22:25Z,2
321,1,2020-12-13T15:02:08Z,1
321,2,2020-04-05T02:23:20Z,3
321,2,2020-07-08T11:31:51Z,3
321,2,2020-06-06T02:16:30Z,3
321,2,2020-12-03T15:13:57Z,2
321,2,2020-05-05T15:57:54Z,2
321,2,2020-12-08T11:24:04Z,1
321,2,2020-04-07T13:49:39Z,1
321,2,2020-12-10T00:04:09Z,1
321,2,2020-03-05T04:59:57Z,1
321,2,2020-05-01T10:49:41Z,2
322,1,2020-05-11T16:37:55Z,3
322,1,2020-12-09T13:08:09Z,3
322,2,2020-06-05T02:57:29Z,2
322,2,2020-06-06T23:26:13Z,2
322,2,2020-01-29T20:03:09Z,3
323,1,2020-09-11T21:25:32Z,3
323,1,2020-02-19T22:55:06Z,2
323,1,2020-07-18T00:58:45Z,2
323,1,2020-05-16T05:57:26Z,1
323,1,2020-09-21T13:17:24Z,3
323,1,2020-04-12T01:52:48Z,1
323,1,2020-12-15T03:23:32Z,1
323,1,2020-03-28T15:22:33Z,2
323,1,2020-07-21T09:42:35Z,2
323,1,2020-12-17T08:42:41Z,3
323,1,2020-07-22T19:17:42Z,2
323,1,2020-04-18T19:18:54Z,3
323,1,2020-02-29T21:07:08Z,1
323,1,2020-12-07T09:28:03Z,1
323,1,2020-09-26T07:02:57Z,2
323,1,2020-04-18T00:20:53Z,1
323,1,2020-12-20T22:18:38Z,1
323,1,2020-02-02T21:49:55Z,3
323,1,2020-10-21T15:43:22Z,3
323,1,2020-03-20T14:15:13Z,2
323,1,2020-10-29T10:14:19Z,3
323,1,2020-03-25T13:18:35Z,2
323,1,2020-07-21T21:27:03Z,3
323,1,2020-05-12T18:16:22Z,2
323,1,2020-11-25T15:28:48Z,3
323,1,2020-03-05T09:23:11Z,1
323,1,2020-04-02T13:59:53Z,2
323,1,2020-07-25T02:28:50Z,2
323,1,2020-01-18T01:39:38Z,1
323,1,2020-09-11T21:04:52Z,1
323,2,2020-01-16T08:29:07Z,2
323,2,2020-08-19T14:21:47Z,2
323,2,2020-08-20T05:18:59Z,2
323,2,2020-09-11T16:23:22Z,2
323,2,2020-03-18T16:27:58Z,3
323,2,2020-04-10T18:09:11Z,3
323,2,2020-09-18T06:10:00Z,3
323,2,2020-08-24T09:04:35Z,1
323,2,2020-04-28T01:38:43Z,3
323,2,2020-01-16T00:27:44Z,2
323,2,2020-01-23T13:06:32Z,1
323,2,2020-06-18T17:10:20Z,1
323,2,2020-10-07T05:44:34Z,2
323,2,2020-11-25T05:48:15Z,3
323,2,2020-12-05T12:53:34Z,1
323,2,2020-06-05T09:37:02Z,3
323,2,2020-01-09T08:25:25Z,1
323,2,2020-07-20T05:50:46Z,3
323,2,2020-07-02T06:58:55Z,3
323,2,2020-04-27T08:24:12Z,2
323,2,2020-03-15T21:58:49Z,3
323,2,2020-07-04T16:09:39Z,3
323,2,2020-04-09T23:44:05Z,3
323,2,2020-08-28T17:34:48Z,1
323,2,2020-10-14T17:26:51Z,2
323,2,2020-12-03T13:03:53Z,1
323,2,2020-03-06T05:31:17Z,3
323,2,2020-03-07T22:55:35Z,3
323,2,2020-02-17T02:58:11Z,1
323,2,2020-12-27T03:01:24Z,3
323,2,2020-02-23T12:56:30Z,1
323,2,2020-03-16T10:13:48Z,3
323,2,2020-11-09T09:40:05Z,2
323,2,2020-08-17T07:52:08Z,2
323,2,2020-05-16T04:45:56Z,2
323,2,2020-07-16T22:48:28Z,1
323,2,2020-04-04T16:12:20Z,2
323,2,2020-02-13T22:45:19Z,3
323,2,2020-08-20T11:51:12Z,2
323,2,2020-04-20T13:05:15Z,1
323,2,2020-04-21T03:36:39Z,1
324,1,2020-12-04T06:39:38Z,3
324,1,2020-01-26T23:59:02Z,1
324,1,2020-03-26T22:41:04Z,1
324,2,2020-12-18T23:26:11Z,2
324,2,2020-12-24T03:15:30Z,3
324,2,2020-02-11T08:24:03Z,2
324,2,2020-05-02T22:28:12Z,3
325,1,2020-09-26T07:09:46Z,3
325,1,2020-05-02T07:49:00Z,2
325,1,2020-03-02T20:32:06Z,3
325,1,2020-07-03T20:28:07Z,1
325,1,2020-11-07T08:54:01Z,3
325,1,2020-06-30T03:07:07Z,1
325,1,2020-09-18T01:27:07Z,3
325,1,2020-06-18T02:27:07Z,3
325,1,2020-04-16T13:32:33Z,3
325,1,2020-11-13T14:40:38Z,1
325,1,2020-06-11T10:12:50Z,2
325,1,2020-11-15T02:05:39Z,1
325,1,2020-06-12T03:42:41Z,1
325,1,2020-07-21T18:24:53Z,1
325,1,2020-08-11T23:01:46Z,3
325,1,2020-04-26T15:10:43Z,2
325,2,2020-03-29T15:13:34Z,3
325,2,2020-08-08T22:23:38Z,2
325,2,2020-03-11T13:49:57Z,1
325,2,2020-10-14T20:52:58Z,2
325,2,2020-05-06T21:16:25Z,2
325,2,2020-07-25T04:52:23Z,2
325,2,2020-09-22T20:47:01Z,1
325,2,2020-08-16T07:52:12Z,2
325,2,2020-10-19T03:52:08Z,2
325,2,2020-09-02T16:29:15Z,3
325,2,2020-07-08T08:51:19Z,2
325,2,2020-01-24T19:06:25Z,3
325,2,2020-05-06T13:54:55Z,2
325,2,2020-08-25T23:21:37Z,2
326,1,2020-01-31T05:14:41Z,2
326,1,2020-07-03T05:06:39Z,2
326,1,2020-04-20T13:58:40Z,1
326,1,2020-04-14T13:56:29Z,3
326,1,2020-01-21T07:45:56Z,1
326,2,2020-06-18T12:25:23Z,1
326,2,2020-06-19T20:46:26Z,2
326,2,2020-07-26T01:57:59Z,3
326,2,2020-12-09T11:19:13Z,1
326,2,2020-09-22T17:49:16Z,2
326,2,2020-06-16T18:59:55Z,3
327,1,2020-02-22T14:21:00Z,1
327,1,2020-09-24T20:16:12Z,1
327,1,2020-04-07T17:27:34Z,3
327,1,2020-06-21T01:36:09Z,3
327,1,2020-11-02T23:37:05Z,3
327,2,2020-08-08T03:40:02Z,3
327,2,2020-07-14T05:31:25Z,2
327,2,2020-12-19T14:52:02Z,1
327,2,2020-04-23T13:25:14Z,3
328,1,2020-03-16T11:51:09Z,1
328,2,2020-09-19T14:48:12Z,1
328,2,2020-10-13T21:54:45Z,2
329,1,2020-03-10T23:25:32Z,2
329,1,2020-05-30T18:56:35Z,3
329,1,2020-12-03T05:14:27Z,1
329,1,2020-02-27T02:27:31Z,2
329,1,2020-05-08T14:03:27Z,1
329,1,2020-01-20T09:02:32Z,1
329,2,2020-02-16T22:02:58Z,1
329,2,2020-04-26T09:51:03Z,1
329,2,2020-02-07T15:17:17Z,3
329,2,2020-09-11T20:31:29Z,1
329,2,2020-10-05T17:17:00Z,1
329,2,2020-07-11T04:10:44Z,3
329,2,2020-11-05T04:46:56Z,2
329,2,2020-11-18T04:08:00Z,2
329,2,2020-09-20T15:31:44Z,1
329,2,2020-05-01T17:55:01Z,2
330,1,2020-09-28T19:16:22Z,3
330,1,2020-12-07T02:18:14Z,2
330,1,2020-07-17T05:09:20Z,3
330,1,2020-12-14T08:38:47Z,3
330,2,2020-11-17T20:54:27Z,3
330,2,2020-12-07T00:23:30Z,1
330,2,2020-03-30T11:45:49Z,1
330,2,2020-10-10T20:05:25Z,2
330,2,2020-02-02T15:59:55Z,1
330,2,2020-09-15T03:22:31Z,3
330,2,2020-01-10T19:17:10Z,1
331,1,2020-08-14T02:01:44Z,3
331,1,2020-01-28T01:49:04Z,2
331,1,2020-02-18T18:48:04Z,1
331,1,2020-02-07T04:01:48Z,1
331,1,2020-02-16T10:53:34Z,2
331,1,2020-10-05T02:25:03Z,2
331,1,2020-06-10T19:07:37Z,3
331,1,2020-12-15T20:18:54Z,3
331,1,2020-07-06T12:10:18Z,1
331,1,2020-12-30T08:33:36Z,3
331,1,2020-01-25T10:39:42Z,2
331,1,2020-05-03T03:36:21Z,3
331,2,2020-07-14T03:24:33Z,3
331,2,2020-06-23T00:08:06Z,3
331,2,2020-12-14T09:49:36Z,3
331,2,2020-08-30T20:09:06Z,3
331,2,2020-09-08T11:44:50Z,3
331,2,2020-03-18T10:47:57Z,3
331,2,2020-07-05T18:25:05Z,1
331,2,2020-04-03T18:35:05Z,2
331,2,2020-09-10T13:16:09Z,3
331,2,2020-09-24T16:12:05Z,3
331,2,2020-01-21T16:32:24Z,1
331,2,2020-05-03T11:01:53Z,2
331,2,2020-04-16T18:31:36Z,1
331,2,2020-01-08T14:50:51Z,1
331,2,2020-11-02T16:53:20Z,1
331,2,2020-01-09T02:17:53Z,1
332,1,2020-12-03T21:41:11Z,1
332,1,2020-09-15T12:46:38Z,2
332,1,2020-12-23T10:07:19Z,2
332,1,2020-12-30T04:41:07Z,1
332,1,2020-06-22T02:36:04Z,1
332,1,2020-12-06T14:43:30Z,3
332,1,2020-05-14T05:08:56Z,3
332,1,2020-03-09T19:44:22Z,1
332,2,2020-03-30T01:29:25Z,3
332,2,2020-05-22T23:32:41Z,1
332,2,2020-12-03T11:16:54Z,3
332,2,2020-12-02T03:32:16Z,1
332,2,2020-10-06T04:04:06Z,3
332,2,2020-10-08T06:24:00Z,2
332,2,2020-03-19T20:34:42Z,3
333,1,2020-01-15T14:23:11Z,3
333,1,2020-06-27T20:47:32Z,3
333,1,2020-10-15T03:50:14Z,2
333,1,2020-11-24T11:02:26Z,3
333,1,2020-06-09T21:46:27Z,3
333,1,2020-05-21T09:54:35Z,3
333,2,2020-02-02T10:39:49Z,2
333,2,2020-08-13T07:05:36Z,1
333,2,2020-03-03T14:13:29Z,2
333,2,2020-07-25T19:08:34Z,2
333,2,2020-11-21T00:19:39Z,1
333,2,2020-09-16T03:03:50Z,2
334,1,2020-12-27T12:33:04Z,3
334,1,2020-10-12T17:04:54Z,3
334,1,2020-05-19T15:25:44Z,2
334,1,2020-10-15T16:11:23Z,3
334,1,2020-10-29T20:41:27Z,3
334,1,2020-01-26T04:40:17Z,3
334,1,2020-05-10T13:26:29Z,2
334,1,2020-04-01T16:05:21Z,2
334,2,2020-10-10T13:56:13Z,3
334,2,2020-10-18T19:26:10Z,2
334,2,2020-07-20T13:25:14Z,2
334,2,2020-03-06T18:34:43Z,1
334,2,2020-01-23T11:06:29Z,3
334,2,2020-08-18T22:50:50Z,1
334,2,2020-06-08T05:43:36Z,2
334,2,2020-05-20T21:58:55Z,1
335,1,2020-04-29T06:37:19Z,3
335,1,2020-01-08T19:54:36Z,1
335,1,2020-11-15T14:09:20Z,3
335,2,2020-10-07T23:34:13Z,3
335,2,2020-02-25T15:14:31Z,1
335,2,2020-10-18T00:37:42Z,1
335,2,2020-03-09T01:12:51Z,3
335,2,2020-07-12T21:51:07Z,3
335,2,2020-09-03T03:47:41Z,3
335,2,2020-06-22T16:32:56Z,2
336,1,2020-10-24T16:29:20Z,3
336,1,2020-06-18T23:20:12Z,1
336,1,2020-05-01T20:21:47Z,3
336,1,2020-02-19T02:19:04Z,1
336,1,2020-01-11T09:43:45Z,3
336,1,2020-11-10T05:35:49Z,2
336,1,2020-05-30T15:03:11Z,3
336,1,2020-04-11T18:26:02Z,1
336,2,2020-03-21T05:48:26Z,1
336,2,2020-02-19T10:33:43Z,2
336,2,2020-08-22T17:30:10Z,2
336,2,2020-10-20T09:13:18Z,2
336,2,2020-03-05T09:52:54Z,3
336,2,2020-05-01T18:57:28Z,3
336,2,2020-10-17T19:37:09Z,1
336,2,2020-02-14T22:34:11Z,2
336,2,2020-11-15T02:15:04Z,2
336,2,2020-07-06T22:58:03Z,3
338,1,2020-09-30T16:39:09Z,1
338,1,2020-01-20T21:10:20Z,2
338,1,2020-04-30T19:38:49Z,1
338,1,2020-10-16T14:16:46Z,1
338,2,2020-12-12T02:23:14Z,1
338,2,2020-02-22T07:09:20Z,1
338,2,2020-09-19T17:22:29Z,1
338,2,2020-06-06T14:34:06Z,2
338,2,2020-11-08T02:50:06Z,3
338,2,2020-05-09T20:22:35Z,1
339,1,2020-06-07T08:11:44Z,2
339,1,2020-03-14T16:23:55Z,1
339,1,2020-03-03T05:05:01Z,3
339,1,2020-06-16T13:50:30Z,2
339,1,2020-05-30T03:16:39Z,2
339,1,2020-06-30T02:54:25Z,1
339,1,2020-05-22T08:56:27Z,1
339,1,2020-03-01T22:22:05Z,2
339,1,2020-01-21T02:57:20Z,1
