person,demog3,demog4,income_bin,has_dog
1730,-0.19953243813987367,1.7799925870006554,3,FALSE
1731,1.2276716795925078,-1.0367208536677575,2,FALSE
1732,-1.6106269244508162,0.9883252466938873,3,TRUE
1733,0.46967771287601434,0.6658541910747008,2,TRUE
1734,1.0997364125261133,0.05966535190809205,5,TRUE
1735,0.9666507469554524,1.663513910946225,2,TRUE
1736,1.7272230482429478,-0.540300468849389,4,FALSE
1737,0.7081817121791011,-0.09225116828529911,4,TRUE
1738,-1.215289329397409,0.8632451056149522,5,TRUE
1739,0.7170380415011158,0.7559862396853475,1,FALSE
1740,-0.3072102701818421,-0.29458538243674753,2,FALSE
1741,-1.2560854626243494,-0.13015562816472415,3,TRUE
1742,0.15073018710319658,1.5347768757599862,5,FALSE
1743,0.8842904747860267,-0.8554488528155878,1,FALSE
1744,0.47100621691150235,1.4895813481993117,5,TRUE
1745,1.138719428274461,0.2019285575248063,5,TRUE
1746,0.8941558509822302,-0.13814288944007605,3,TRUE
1747,0.15191601252918538,-1.06371499160088,4,FALSE
1748,-0.8202284133752713,-0.4486884155660263,1,FALSE
1749,-1.1699870965192711,0.9915304975568536,3,TRUE
1750,1.0534687207721245,-2.2044736789151296,4,TRUE
1751,0.7415557161557998,-1.2135808725728283,2,FALSE
1752,0.07474294001466868,0.44571444145476524,1,FALSE
1753,-0.010287923698631834,-0.27253770255007587,1,FALSE
1754,0.5079504635689999,0.9314001161950322,3,TRUE
1755,-1.4074824293895178,-0.05401526140966135,3,FALSE
1756,-0.27363449883165164,-0.5864962487632583,1,TRUE
1757,1.000050052494143,0.46460396905413254,1,TRUE
1758,0.49653835010131614,0.26990256438191973,3,TRUE
1759,1.7710804484643121,-1.0628245508361793,2,TRUE
1760,1.3202598101550944,0.8965352191793806,3,TRUE
1761,0.7393650743532784,-0.15980307915338873,5,TRUE
1762,0.013988493674916377,-0.973110112937472,2,TRUE
1763,-2.0770896624220976,-0.5130756093699903,4,FALSE
1764,-1.3724858003523477,-0.2979402247733569,4,FALSE
1765,-0.16754287992703965,1.8237137648504256,2,FALSE
1766,0.38057682338686166,-0.3115891829748393,5,FALSE
1767,0.2982137062422362,0.738144152909388,1,TRUE
1768,1.351576197526942,-1.8597484823746209,2,TRUE
1769,-0.6773494087221568,0.22616616523392827,5,FALSE
1770,-0.03019690528191581,-0.19309967666724503,3,FALSE
1771,1.5137713476293517,-0.372505919028845,4,TRUE
1772,0.3103596336684119,1.5399217493604198,2,FALSE
1773,0.5398702287618098,1.1608655917325812,4,FALSE
1774,0.43658820289315975,0.5107982691063895,2,FALSE
1775,-0.69177696723114,-0.2297600358605753,3,TRUE
1776,0.17399052905007417,0.5510683690875597,5,TRUE
1777,-0.8753082117331098,1.2420261345569326,3,FALSE
1778,1.2246641473808482,-0.12049740940823242,2,TRUE
1779,-0.9756929634254848,-1.2273263477760277,1,TRUE
1780,-1.570646445345384,-1.5224839402163948,2,TRUE
1781,0.15477739392380344,0.6867238736728216,2,FALSE
1782,-0.9894382671366269,0.01634129600000148,3,TRUE
1783,0.35940152972765455,1.7327404566243634,4,FALSE
1784,0.5211727511608781,1.630507376353887,5,TRUE
1785,-0.6851830372304973,-0.12208338643369947,1,TRUE
1786,0.9736080192345188,-2.061901456200136,3,FALSE
1787,0.849504978205636,-1.0938324741248597,3,TRUE
1788,-1.7679042677707182,0.3776242681670172,1,FALSE
1789,1.3621961092312234,1.074334221017332,2,TRUE
1790,-0.10590830991696194,1.9134899376607946,2,FALSE
1791,0.7580302698864733,-0.7548417371658134,2,FALSE
1792,-0.07784340509052096,-0.23272367450384185,5,TRUE
1793,0.7313907821866387,2.3094979023544715,1,FALSE
1794,0.4659417038140519,1.678502797427442,1,TRUE
1795,-2.2569174447137508,0.05074560786261385,1,TRUE
1796,-0.0374331423226453,-0.3322251054515157,4,TRUE
1797,0.43812589998829865,0.8250832191809422,2,TRUE
1798,0.6165282621090504,0.685412578918569,2,TRUE
1799,0.2926139044424939,0.44200346285958747,1,TRUE
1800,2.1377039559412183,-0.4492238090126807,3,TRUE
1801,0.5945540849799018,1.4555215298709396,3,FALSE
1802,0.7199389864859889,0.5701180174127698,3,TRUE
1803,0.020842502661128384,0.8780176549966705,1,TRUE
1804,-0.6992989010011834,1.7846331186203246,4,TRUE
1805,-0.32757400217379073,-0.5933206401682717,4,FALSE
1806,1.2873122487271582,0.21747905047683835,4,FALSE
1807,-0.66968286076403,0.4773343978237889,2,FALSE
1808,0.5867585833367315,0.9259192505590796,5,FALSE
1809,0.9478300885153664,-0.18928579541423665,1,TRUE
1810,0.1788953158866055,-1.0874000916809927,5,FALSE
1811,0.43529671544077353,-0.5353614063794824,4,FALSE
1812,0.3637260881022003,-0.13850595666942536,5,TRUE
1813,-0.8204110103219212,-0.1556283553952917,5,FALSE
1814,0.9557937766054432,0.7197688444285286,1,FALSE
1815,-0.37099030011551387,-0.032164532049065754,4,FALSE
1816,0.0348885569809994,2.456051739904826,2,FALSE
1817,0.18566312674158575,0.7578624226962097,5,FALSE
1818,-0.06831046936616031,2.1418680199457283,4,FALSE
1819,-0.854583064905094,-0.5920783076286169,5,TRUE
1820,1.1694404341141444,-0.33251303030927415,5,TRUE
1821,0.9962154624135418,0.06903583853709094,4,FALSE
1822,-0.8625899398984733,1.4615259883011333,1,FALSE
1823,1.4862121763116478,-1.5360820750505173,4,FALSE
1824,-0.9376162830074454,-0.8996405311850759,4,FALSE
1825,-1.148810753796729,-0.7025752890576131,4,FALSE
1826,-0.084580733021153,-0.8898740360932673,2,FALSE
1827,-0.8165330781187297,1.3164433019272692,2,FALSE
1828,-0.23943564974053086,0.20046094118473626,5,FALSE
1829,0.4876594699883844,-0.15943736752272525,5,FALSE
1830,-1.042948770301169,-0.23490712386052204,3,TRUE
1831,-0.06421893925206133,0.06393760839513626,5,TRUE
1832,-0.5334373058366647,-0.39362834924092616,4,TRUE
1833,-0.6221010954472,0.4626565776796877,2,FALSE
1834,0.2970641970676344,-2.2310998039065466,1,TRUE
1835,1.102979988786624,-0.5492537211974455,5,TRUE
1836,0.9836146894558703,0.4362694836591537,1,FALSE
1837,0.5420270435025792,-0.6814660191833588,3,FALSE
1838,0.4034382035887077,-0.044594228595230746,4,FALSE
1839,0.27179108950277975,-0.6764113765521778,1,FALSE
1840,-1.1969748372610436,-0.9754632777775364,4,TRUE
1841,-0.49302207620973637,-0.8642145719675873,3,TRUE
1842,0.296220682002154,-0.12283634896155758,2,FALSE
1843,1.1904020484491347,-0.7818801665709052,3,FALSE
1844,0.6055227085158833,1.1606057655590472,2,FALSE
1845,1.9866381402120155,0.4260431739661665,2,TRUE
1846,-0.5079880947210779,0.5800676870509112,5,TRUE
1847,-0.0035664143458924795,-0.5485303900550704,5,FALSE
1848,-0.2241320131331336,1.8940185349589167,5,FALSE
1849,-0.3042046828278635,-0.451067091095553,5,FALSE
1850,0.4443082358068646,1.1156025583568845,4,FALSE
1851,-0.17771963378308905,2.9455390933515453,1,TRUE
1852,0.018885497167746772,0.5065237816081857,1,TRUE
1853,1.0195640922113531,-0.596692287841083,5,FALSE
1854,-0.48701497618031303,1.536116497710142,2,TRUE
1855,0.5281263018855678,-0.7355566956434382,3,TRUE
1856,-0.9267517285630884,-0.03743187456427368,5,TRUE
1857,1.1942685032397178,-0.6796171164629733,2,TRUE
1858,0.9596315131537574,-1.2074963087332415,1,TRUE
1859,-0.37979825661627414,0.3831182487764564,4,FALSE
1860,-0.7222927704884121,0.37372661050739275,2,FALSE
1861,0.4508705594785717,-0.9675223512529182,1,FALSE
1862,-0.04797189406392546,0.33593250742399267,1,TRUE
1863,0.32977164990049096,0.9319371645834197,1,FALSE
1864,-0.384582265952167,-1.0998875528006844,4,FALSE
1865,0.9867905123213341,0.20118430256462516,1,FALSE
1866,-0.30413188820742637,0.9734620534294,5,FALSE
1867,-1.4624574478762356,0.39266259406982423,2,FALSE
1868,1.608307635245087,0.1698465758767837,5,TRUE
1869,0.5658560284067523,0.8276698411972877,4,FALSE
1870,0.5926694210654816,-0.8522384497657097,4,TRUE
1871,0.06094556381038813,-0.3701189855251958,2,TRUE
1872,0.8680472906122599,1.7677183573177637,5,FALSE
1873,1.0099820902124836,-0.0027442571622767536,5,TRUE
1874,0.7918559413665462,0.1090014063649789,3,TRUE
1875,-0.5525102786963828,0.10350169493778835,3,TRUE
1876,-0.30235782476541445,0.811717395505613,5,FALSE
1877,-1.072027415549258,-0.26492877231245227,2,TRUE
1878,0.5058991988335011,-0.5433104622646511,1,TRUE
1879,-0.19418092879307683,-0.9055429849175751,4,FALSE
1880,0.049035403265071796,0.7448465665722044,5,FALSE
1881,1.30340878409534,-1.1660337503573683,4,FALSE
1882,-0.41921641063182546,-0.6501111217743191,5,FALSE
1883,-0.5360669810366732,-1.3142654127327604,2,FALSE
1884,-0.022663429609819,-0.021207224657369766,4,TRUE
1885,-0.9252178715162482,-0.8296761724437246,4,FALSE
1886,0.7675437844906984,-0.2340349416626189,3,TRUE
1887,1.3890586716137687,-0.24675905050105082,5,TRUE
1888,-1.5353217827209171,0.6249609973114569,4,TRUE
1889,-0.3848240435693833,-1.2065388802577894,1,TRUE
1890,0.26602911590706685,-0.6266437432919693,2,TRUE
1891,-0.23648119852332503,-1.3824599687564585,2,FALSE
1892,0.3551236648829029,-0.34549232546555947,3,TRUE
1893,-0.3899852562632411,-0.336734023704465,3,FALSE
1894,1.6631269397217798,-0.5889922662103307,2,FALSE
1895,-1.4754281973983774,0.7982040383411474,1,FALSE
1896,0.14261858249993148,1.7110090543255552,1,TRUE
1897,-0.989771523759777,-0.8512050606977782,2,TRUE
1898,1.9007912085173113,1.0725576842064202,2,TRUE
1899,0.41871576144057726,-1.5823094318209419,4,FALSE
1900,-1.1039687300165315,0.08980058226945935,5,FALSE
1901,0.045549711846764256,-0.8388803657300329,1,FALSE
1902,-0.10473978859725197,-0.019301169512314923,4,TRUE
1903,0.9083906167804395,-0.7242483458453083,5,FALSE
1904,0.1906321953923283,2.04195928066798,5,FALSE
1905,0.21650240812334118,-0.09342491066933706,2,TRUE
1906,-0.5161778420993768,0.8048699756715649,5,FALSE
1907,-0.5367213391661927,-0.760121615691175,2,FALSE
1908,-0.07850005047969423,-0.24591431772497682,4,TRUE
1909,-0.8489429039517348,2.262920784803648,1,FALSE
1910,1.1380495238509558,-0.8339160948107237,2,TRUE
1911,0.2619261735908337,-1.7137207269180876,2,FALSE
1912,1.020549428534033,1.9607720270599158,1,FALSE
1913,0.3108629904746434,-0.19345989209549727,5,TRUE
1914,0.6109835855144318,0.28825669966233103,3,FALSE
1915,1.1784735165185825,-0.9690268728885073,5,TRUE
1916,-1.032095763711785,-0.1547798590634211,2,TRUE
1917,-2.1297423627343086,-0.8831103280426942,5,FALSE
1918,-0.7701721879560944,-0.45862744835645886,5,FALSE
1919,-0.8112191830225117,-0.35320724273963894,4,TRUE
1920,0.44143322999272255,-1.2469959995422821,3,TRUE
1921,1.4075057448236445,-0.3095653168850875,1,FALSE
1922,0.3223037510469662,-0.26919464223570216,5,TRUE
1923,-0.7416560565569819,0.8955169558872458,1,FALSE
1924,1.5170768900828804,1.139019908162553,2,TRUE
1925,0.05079032196444818,0.101490032676561,3,FALSE
1926,-0.5004913740233085,0.1706150216556828,4,FALSE
1927,-0.3839225199068798,1.4213007387084258,5,FALSE
1928,0.12488376513506948,-1.0498945377179505,2,FALSE
1929,-0.6035332910446319,1.8374858684149364,3,FALSE
1930,-2.0492020759927567,-1.3305187299437788,3,FALSE
1931,-0.7249655030126186,-0.7108981828761983,2,FALSE
1932,0.1946615123250767,-1.6546697083319784,4,FALSE
1933,0.08954542078310143,1.1108449950490347,4,TRUE
1934,0.5672990319856409,0.29534891846256944,1,FALSE
1935,-0.43178379416070334,1.236657220514869,3,TRUE
1936,1.721413541686149,-1.9792264681053349,3,TRUE
1937,-1.1852854671448076,0.7318253587145014,4,TRUE
1938,0.6425200852807024,-0.5276382161417744,2,TRUE
1939,-1.3313575204515062,0.6215142860927246,4,TRUE
1940,0.979925610015303,0.1442993268753082,2,TRUE
1941,1.1430633238300543,-0.2584946445196783,5,FALSE
1942,0.5339555643779614,-0.9263455977693255,4,FALSE
1943,-0.7322490205342964,-0.673218954848157,2,FALSE
1944,1.2041906658994277,2.0931889236882366,3,FALSE
1945,-1.58669865374324,0.8694034600765804,2,FALSE
1946,0.3759402556152632,-0.0725557260893891,5,TRUE
1947,-1.7513027417215925,1.6956743329433337,5,TRUE
1948,-1.844425217359261,-1.0233662394527743,2,FALSE
1949,-0.5819945681558407,-0.6585023789890148,1,TRUE
1950,2.0609425608455645,0.7320489708269827,5,FALSE
1951,0.9192580571009379,1.0518690427140827,5,TRUE
1952,0.1939007872972621,0.5545839463945983,4,TRUE
1953,0.35114786567997736,0.3395587145186266,3,FALSE
1954,-0.8673396297128033,0.16657156549907468,2,TRUE
1955,0.4472901526374848,0.10757633500162948,1,FALSE
1956,0.36186714243747176,1.825060656970255,3,FALSE
1957,-1.7892062563410824,1.27515714630652,1,FALSE
1958,-0.05478119492167089,0.583590781533497,5,TRUE
1959,-0.7534166826052829,0.9324006598704744,3,FALSE
1960,1.0168219700256047,1.4456321857210106,1,FALSE
1961,-0.02303312752735904,-0.14899232446272936,3,TRUE
1962,0.27719959577909525,0.291050115126907,2,FALSE
1963,1.1677158817136868,-0.39285571405456,1,TRUE
1964,1.304599431172411,0.7616324517392581,2,FALSE
1965,-1.037898939132849,0.6587023355248877,5,FALSE
1966,1.585333262172685,0.9447966276085129,3,FALSE
1967,-1.4943976806924024,0.5138169975700478,1,TRUE
1968,-0.6394440707438087,-0.27739839978885766,5,FALSE
1969,0.49554339789376767,1.3241787742438034,4,FALSE
1970,-1.817859101842439,-1.8029890471846575,3,FALSE
1971,-0.6827930498670455,0.803228191240813,4,TRUE
1972,-0.19553537017435965,0.3625007267749533,4,FALSE
1973,-1.6001568621991453,0.651417401752433,2,FALSE
1974,-0.06327588407283045,0.6901119359120363,5,FALSE
1975,-0.16089068387656283,-0.8015515484689664,1,FALSE
1976,-0.6261496010269696,-0.3141851543545558,4,TRUE
1977,-1.0749022467293379,-0.12125247305972198,1,FALSE
1978,-0.042473929548910695,1.3872410895572884,2,FALSE
1979,-0.891229404697933,-0.31245576959267657,2,TRUE
1980,0.6819813890582088,-0.3169031010892724,4,TRUE
1981,0.8033959615230204,-0.16961564143477717,5,FALSE
1982,-0.7109308166786786,-1.2360313337619442,5,FALSE
1983,1.782569107907537,0.3217599445138743,4,FALSE
1984,0.42570261512402663,-0.14982279696260672,3,TRUE
1985,1.0314650816183994,-0.2408238285056032,3,FALSE
1986,-0.6913074542060864,-1.980487530711709,4,FALSE
1987,0.012175156372505358,0.9685094246621041,2,FALSE
1988,0.570870992036778,1.5205049279576537,3,FALSE
1989,0.19232253983745304,-1.1302032364823433,5,TRUE
1990,0.698913657740898,-0.8740355596645917,2,FALSE
1991,0.0722701237240928,0.12153748921371163,2,TRUE
1992,-0.2740744918198544,0.48726726036991896,2,TRUE
1993,0.16792716715849654,-0.2609883640798464,5,FALSE
1994,-0.34852327761319374,1.7749557784774337,1,FALSE
1995,0.10656227519624045,0.3199649671425467,1,FALSE
1996,-0.4745633972695406,8.081970772292764e-4,3,FALSE
1997,-0.5059574873226995,0.8205906247495803,1,FALSE
1998,0.08881123115779739,-0.7166489229199989,3,TRUE
1999,-1.078312971514048,-1.4290811160276264,2,TRUE
2000,-1.327546268323833,0.22162250612990891,5,TRUE
2001,-1.5499506105668261,-0.2585047034935167,2,TRUE
2002,0.19091720938600185,1.2828825172163094,5,TRUE
2003,1.1149746254456245,0.6826214378720371,4,FALSE
2004,-0.8359467441639229,-1.162377658635428,3,TRUE
2005,1.5172779374384031,-0.1442520992394267,5,TRUE
2006,-0.4130154345439864,2.662993664724974,2,FALSE
2007,-0.19017953411692795,-1.3937812432308387,5,TRUE
2008,0.5996572888207582,1.0257192653648313,3,FALSE
2009,-0.010695572782266634,-0.19392050352033197,2,FALSE
2010,-0.356003927617749,0.8463622236442263,3,TRUE
2011,0.5197923022954392,-0.568023400244982,2,TRUE
2012,-1.6218719971247022,0.17950165586972627,4,TRUE
2013,1.4986504590667278,-0.0431035992475231,5,FALSE
2014,0.5719750660632295,1.8978305982486294,2,FALSE
2015,1.1336225776371693,-1.3426118428278226,2,TRUE
2016,-0.028454550333140864,1.5579451513529399,1,TRUE
2017,-0.4491228838355561,-1.312010829731458,1,TRUE
2018,2.2134267508181225,0.4335018187520809,3,FALSE
2019,0.015724920331538605,0.07524141109113418,5,TRUE
2020,-1.2300067137408472,-0.7978494217607808,2,TRUE
2021,-0.35020855635387055,0.9208172049786246,4,FALSE
2022,-1.00546416274526,-0.8716434548611363,2,TRUE
2023,-0.3391590926890955,2.652269362962229,4,TRUE
2024,0.2967309785112857,-1.2045922638315092,5,FALSE
2025,-1.604481607267582,0.24998928394853584,3,TRUE
2026,1.7406086205671045,-0.19817433786851274,1,FALSE
2027,-1.0965532248909777,-0.39657289879055535,4,TRUE
2028,-0.9287722917362372,0.2369882740479529,5,FALSE
2029,-0.3694703231511893,-0.7738773851606534,1,TRUE
2030,0.6761680153068995,1.355117998389035,3,TRUE
2031,-0.8830112907280662,-0.19065871228079734,5,FALSE
2032,-0.5566203197843116,0.3165685075682818,4,TRUE
2033,0.6216541207655881,2.0729804817354904,2,FALSE
2034,0.08695857055917622,0.7420696197830104,1,FALSE
2035,1.3212696636716987,0.6256635643035122,4,FALSE
2036,0.7666822883160829,-2.100700030287757,4,FALSE
2037,0.7124677210205129,0.14232730056732057,2,FALSE
2038,1.1321064489954789,-0.4780025029988442,1,TRUE
2039,-0.0742316287231672,-0.03665249643438517,2,TRUE
2040,1.726745675626979,1.5010366637299513,3,FALSE
2041,-0.6350760219411059,-0.23766825779609146,4,TRUE
2042,-2.226515748277162,-0.09586458981744392,3,FALSE
2043,-1.7501746198631856,-0.1700374747943372,4,TRUE
2044,-0.7026826030228414,-0.23902753549705064,1,TRUE
2045,0.09512230331968521,-1.145798927472532,1,TRUE
2046,-0.7555741225061039,-1.0605327851524684,1,TRUE
2047,0.24820159660824967,-0.3368168050162807,3,FALSE
2048,-1.6221064989860217,1.0844566820555002,3,TRUE
2049,0.4081519732299993,0.26479304023721656,5,TRUE
2050,1.3216948524303958,-0.5912833992609906,1,FALSE
2051,-0.21589386781951664,-1.9951841290908667,3,TRUE
2052,-0.752789144853962,-0.4468245912681529,3,TRUE
2053,-0.04722996492623227,-0.2906292044596864,4,FALSE
2054,-0.8045914362388232,-0.7376463723760754,3,TRUE
2055,-1.4411997531532836,0.5529184287075953,5,TRUE
2056,1.9330758625870672,1.3967793622002056,1,FALSE
2057,-0.7547959527235735,1.3880645111408947,1,TRUE
2058,0.9233652272504098,-0.5079839114815771,4,TRUE
2059,0.49479602590009486,1.0374863282155233,3,TRUE
2060,-0.27894099366922953,0.12587721142391808,3,FALSE
2061,1.1432080725910159,-0.27699561276108875,4,TRUE
2062,-0.7463420453962843,-1.5181626007472475,4,TRUE
2063,-0.4758263623129139,0.24687413373301964,3,FALSE
2064,-0.4720691728651403,1.0819781781966955,4,TRUE
2065,-0.450487478763292,-0.8467561030109534,1,TRUE
2066,0.24422904607125118,0.5894128589152343,3,FALSE
2067,-1.698862573871555,-0.17930211366103335,4,TRUE
2068,1.709905803416577,-1.2544795783062666,1,TRUE
2069,0.8839287632766196,-0.3855936340534166,5,FALSE
2070,0.6175128603346495,1.8808696542140213,3,FALSE
2071,-1.4004656219697402,-0.6192446032027407,3,TRUE
2072,2.4977364666889543,-0.7017350025797622,4,FALSE
2073,-1.3676653192652737,-0.2723874474555699,3,FALSE
2074,0.30771682606087597,-0.9142307889913722,3,TRUE
2075,0.3141912528204403,-0.2713440251796084,1,FALSE
2076,0.21781084971382475,0.44189341489215916,3,FALSE
2077,-0.1738207996675092,-0.7433594469598241,4,TRUE
2078,0.03810444744110601,-0.5344595230106155,2,TRUE
2079,-0.6533122609693338,-0.2536072607752118,1,FALSE
2080,1.0154610309668777,0.555877902107766,5,TRUE
2081,1.3048406899632037,1.177175666884672,3,FALSE
2082,-2.2005014151119373,0.5462982587287708,4,FALSE
2083,0.6534803536303837,-0.9350655868923781,2,FALSE
2084,1.369070838015951,0.7859951040676306,4,TRUE
2085,-0.9930526658581188,-1.4169194320339615,5,FALSE
2086,-1.6711060976930763,0.5033697364718025,3,TRUE
2087,-0.48458235507946507,0.8480514186665133,1,FALSE
2088,-0.21668098287629114,0.0675654966041761,2,TRUE
2089,-1.2210162411902636,1.779279698609813,4,TRUE
2090,1.833947997328073,1.902463388029752,3,TRUE
2091,0.18078843356077826,0.32478096325288475,2,FALSE
2092,-1.3458329602834531,1.0578380449707514,2,TRUE
2093,0.42260097407052555,-0.1869751930080841,5,FALSE
2094,0.3988639788617888,-0.03881656636032484,1,FALSE
2095,0.466596004136823,-0.37148368613653743,5,TRUE
2096,-0.09345961317633751,0.8055085254369396,1,TRUE
2097,0.5205954190163268,0.24391179030086976,2,FALSE
2098,0.17460465965401595,-1.197425612796682,4,TRUE
2099,-0.4404902174207401,1.1128380270261853,3,TRUE
2100,0.16816514365823243,-0.44175927869618864,3,TRUE
2101,0.13345233998390074,0.8794772265201732,1,FALSE
2102,-0.0753348298125722,0.19357998220736308,4,FALSE
2103,-0.15538157640135108,2.149675906221307,3,TRUE
2104,0.5606082964019157,-0.46199379792787293,2,FALSE
2105,0.9575250422675701,2.2508641458675682,3,TRUE
2106,0.4240921394363889,0.44477342039651485,1,FALSE
2107,0.7227083869968131,1.4626018578727624,5,TRUE
2108,-1.7644319925009124,-0.2723638252239061,4,TRUE
2109,0.7786902730126073,0.6049838099810371,5,TRUE
2110,-0.6536842589774678,-0.47777191875954206,4,TRUE
2111,-0.10676235925609227,-0.48003185051372393,1,TRUE
2112,0.49667493235806004,0.01167906875889015,4,FALSE
2113,0.22723162245178946,0.5644156697171585,2,FALSE
2114,-0.43091493767219863,0.30135432446486904,4,TRUE
2115,1.2644728968455936,1.9566694610562259,1,TRUE
2116,-0.41687845701732257,0.031241392391121246,4,TRUE
2117,0.5385826013929965,1.6803538025815377,5,TRUE
2118,-0.14515054189693843,0.5848318220216097,4,TRUE
2119,-1.3047402255727305,1.0451486758669601,4,TRUE
2120,-0.38823778276554877,0.9388923040536047,5,FALSE
2121,1.0273994136304532,-1.2269187037247995,2,FALSE
2122,-0.17411015594099905,1.3652039322030265,5,TRUE
2123,-0.8266762596295206,1.0671196619385686,1,FALSE
2124,0.046068340473015945,1.1261255265098291,3,TRUE
2125,1.588787673206177,0.04887674388902049,3,TRUE
2126,-0.33953064269561706,-2.2097434719950497,4,TRUE
2127,1.0634020262786394,-0.3946685031313028,1,TRUE
2128,2.1871889561188054,-0.22657448047288078,4,FALSE
2129,2.158623506691282,-0.19695815443915154,2,TRUE
2130,-0.027378615197795053,-0.4881751852306756,5,FALSE
2131,1.3092596234399014,1.1381612308094133,1,TRUE
2132,-0.1651448904787824,-0.8539067228984719,1,FALSE
2133,1.1534364104406114,-1.0136512542836436,5,TRUE
2134,0.3485257875250448,-0.31544390268355327,1,FALSE
2135,-0.8044303206424376,1.0087184768678241,3,FALSE
2136,0.08290394539074959,0.3369763063014447,3,FALSE
2137,-0.8264361841353517,0.8195474572285723,1,FALSE
2138,0.24665943843410001,-0.703940851648648,1,FALSE
2139,-0.6428288460176774,-0.060753316216060706,1,FALSE
2140,1.0260424791095724,-0.5817948987016588,1,TRUE
2141,-0.11746424302938718,-0.3150851591208688,1,FALSE
2142,0.04320947096238178,0.4738772716781457,2,TRUE
2143,0.9253234007923766,1.3197205113048274,3,FALSE
2144,0.3199217378179894,1.1835497468352596,1,TRUE
2145,2.062636348955266,-0.4859159517505971,3,TRUE
2146,-0.2533377760755489,1.1927568456315172,5,TRUE
2147,-0.6068828028037752,-1.610031583041169,3,TRUE
2148,-0.6107288468307469,0.084713690839926,1,FALSE
2149,-0.41264429196201663,0.537386269853188,4,TRUE
2150,-0.5486974196382091,-1.0284861684120543,1,FALSE
2151,0.8266473972153725,-1.3484154946489926,3,FALSE
2152,0.453113426109705,-0.2864111385688473,4,FALSE
2153,2.327243089125814,1.2154103531797933,5,TRUE
2154,0.24469870449366,-0.6308830896234331,1,TRUE
2155,-0.299304703908002,-0.5496978590212052,5,TRUE
2156,-1.1665895380275715,0.09677765253361051,1,FALSE
2157,-3.045963547376598,-0.17904483387918582,5,TRUE
2158,2.2221127136456267,-1.7630445379298234,4,TRUE
2159,0.8578444282394357,-1.605381064440644,1,FALSE
2160,1.3832058371972267,2.144684262009967,2,TRUE
2161,-1.6107260986465628,0.33341981898093,1,FALSE
2162,-0.655040839640288,0.7961872844418901,2,FALSE
2163,0.229796272034991,-1.1950537367110674,2,FALSE
2164,-0.37050000713734194,0.2819419783168769,5,FALSE
2165,-0.47517236890375264,0.6107271846603446,2,FALSE
2166,0.3845359642005027,1.2072774052736768,2,FALSE
2167,1.4525566587779086,-1.2555601311285,5,TRUE
2168,-0.5245189685033271,2.3850755312179373,4,TRUE
2169,0.39453974810341064,-0.5039026807507676,1,FALSE
2170,-0.2661672121365341,0.04380749737692558,5,FALSE
2171,0.846385939986517,-0.48450979196927063,5,TRUE
2172,1.344468666383857,-1.8051501204341933,1,FALSE
2173,-1.7306780353190376,0.771507851969159,2,FALSE
2174,0.34676606046873837,-1.0047797800313325,5,TRUE
2175,-0.7061458011526603,-0.50912247842021,5,FALSE
2176,-0.7919607535696885,-1.5397775223587884,1,FALSE
2177,-0.3626936192728793,-0.21714256625540207,4,FALSE
2178,0.3204963159420423,-0.32900551413198004,4,TRUE
2179,-0.2706236874710041,-0.373949283549081,5,TRUE
2180,-1.8774560165352765,-0.16203569288042682,1,TRUE
2181,0.04167531699945807,-0.9515212476754853,4,TRUE
2182,0.6300200084295432,0.2081249021554655,4,FALSE
2183,0.7335566655185191,-1.1314043144334907,3,TRUE
2184,-1.5974576552819328,-0.869879014538151,2,FALSE
2185,2.452321964482395,0.3080634977998108,3,FALSE
2186,1.9093977520589929,-0.3476726069998805,4,TRUE
2187,-2.297453967837478,1.6816029359362878,2,TRUE
2188,-1.6977959355285563,-0.8753630922386516,2,FALSE
2189,-0.628314318300251,0.09700163991322024,5,TRUE
2190,-2.1906161057922886,0.8439048240657394,1,TRUE
2191,0.026497700434810752,-0.15908752851315885,4,TRUE
2192,1.15433519564684,-1.6730886923753612,5,TRUE
2193,0.7953163637906208,0.34777604097639936,3,FALSE
2194,0.7256925448871671,-0.5124726282499924,1,FALSE
2195,1.2174718702847103,-0.6824124553834013,5,TRUE
2196,0.041361050905342055,-0.3806149069086809,5,FALSE
2197,0.6749441836796302,1.6106306205504681,1,FALSE
2198,-1.0591055104052944,1.9141412762125658,1,TRUE
2199,2.327103756227971,-1.4008929244189032,4,TRUE
2200,-1.5969348584389298,0.764109699859284,3,TRUE
2201,-0.6935305469291769,-0.182722433029031,2,FALSE
2202,0.20719034541288503,-0.3009317661848502,4,TRUE
2203,0.2931648945434995,1.5405717195512088,3,FALSE
2204,0.6633346922203794,-0.1561131475421493,3,FALSE
2205,-1.3282241258738563,0.0029096211028082977,4,FALSE
2206,1.8860077299201756,-1.2869626032326942,4,FALSE
2207,-0.163544287525101,0.6786050562653821,5,FALSE
2208,-0.7995231452590172,-0.7466872328780644,5,FALSE
2209,-0.012987930340213944,1.19036618816442,2,FALSE
2210,-0.38683513449709983,-1.1130394159296977,2,TRUE
2211,-0.9108470072641196,-0.30585301644534246,4,TRUE
2212,-1.114618070431946,0.333301774987943,2,FALSE
2213,-1.1558439463808692,-1.9052913526844508,1,TRUE
2214,-1.0619530644558648,0.7302720618631727,4,TRUE
2215,0.11716051228875739,2.430060196514377,3,FALSE
